task_id,model,dataset,q,loss_fraction,replicate,thinning_seed,model_p3_genes,dataset_available_genes,potential_evaluated_genes,evaluated_genes,input_cells,evaluated_cells,dropped_cells,evaluated_cell_fraction,native_returned_genes,evaluated_gene_order_sha256,evaluated_source_row_order_sha256,task_summary_sha256,model_full_available_mae,model_full_available_mse,model_gene_spearman,model_masked_mae,model_masked_mse,model_n_gene_spearman_valid,model_n_masked,model_n_sample_spearman_valid,model_prediction_sd,model_recovery_index,model_sample_spearman,model_sd_ratio,model_sd_ratio_abs_error,model_target_sd,model_true_zero_mae,model_true_zero_mse,model_true_zero_positive_fraction,baseline_full_available_mae,baseline_full_available_mse,baseline_gene_spearman,baseline_masked_mae,baseline_masked_mse,baseline_n_gene_spearman_valid,baseline_n_masked,baseline_n_sample_spearman_valid,baseline_prediction_sd,baseline_recovery_index,baseline_sample_spearman,baseline_sd_ratio,baseline_sd_ratio_abs_error,baseline_target_sd,baseline_true_zero_mae,baseline_true_zero_mse,baseline_true_zero_positive_fraction,full_mse_gain_vs_corrupted,masked_mae_gain_vs_corrupted,masked_mse_gain_vs_corrupted,recovery_gain_vs_corrupted
4,scprint1,baron_pancreas,0.7,0.30000000000000004,1,2026092211,14526,13762,13596,13596,5000,5000,0,1.0,44733,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,b29480c733f23a323de000f83f302bc81682a0a68d75fb3319ce99b6d4f025c2,0.35819312930107117,0.2014102339744568,0.24118899320964696,0.6673293113708496,0.5885303020477295,12621,1766601,5000,0.3257754147052765,-3.166417729342691,0.1529024439504504,0.8667928042427392,0.1332071957572608,0.3758400082588196,0.3331969678401947,0.17640352249145508,1.0,0.05757998302578926,0.05113184452056885,,1.242112636566162,1.68410062789917,0,1766601,0,0.0,-10.922354192575138,,0.0,1.0,0.3758400082588196,0.0,0.0,0.0,-0.15027838945388794,0.5747833251953125,1.0955703258514404,7.755936463232447
4,scprint1,baron_pancreas,0.7,0.30000000000000004,2,2026092212,14526,13762,13596,13596,5000,5000,0,1.0,44733,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,b29480c733f23a323de000f83f302bc81682a0a68d75fb3319ce99b6d4f025c2,0.35820096731185913,0.2013862580060959,0.24289014742949228,0.6665640473365784,0.5871219038963318,12625,1767808,5000,0.3261334002017975,-3.1521191298568283,0.1553452565025372,0.8672933962683599,0.13270660373164012,0.3760358393192291,0.3332260847091675,0.17641770839691162,1.0,0.057596586644649506,0.051153264939785004,,1.2419209480285645,1.6837693452835083,0,1767808,0,0.0,-10.907596808128284,,0.0,1.0,0.3760358393192291,0.0,0.0,0.0,-0.15023299306631088,0.5753569006919861,1.0966474413871765,7.755477678271456
4,scprint1,baron_pancreas,0.7,0.30000000000000004,3,2026092213,14526,13762,13596,13596,5000,5000,0,1.0,44733,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,b29480c733f23a323de000f83f302bc81682a0a68d75fb3319ce99b6d4f025c2,0.35816454887390137,0.20140452682971954,0.23791612850084945,0.6675238013267517,0.5889461040496826,12617,1768634,5000,0.3259766399860382,-3.1656226691805562,0.15321514918533777,0.8669392512623688,0.13306074873763118,0.37600862979888916,0.33316272497177124,0.17638778686523438,1.0,0.057638607919216156,0.05122053623199463,,1.2424869537353516,1.6851547956466675,0,1768634,0,0.0,-10.919119541763557,,0.0,1.0,0.37600862979888916,0.0,0.0,0.0,-0.15018399059772491,0.5749631524085999,1.0962086915969849,7.753496872583001
4,scprint1,baron_pancreas,0.7,0.30000000000000004,4,2026092214,14526,13762,13596,13596,5000,5000,0,1.0,44733,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,b29480c733f23a323de000f83f302bc81682a0a68d75fb3319ce99b6d4f025c2,0.35821250081062317,0.2014189213514328,0.24243661300101466,0.6674523949623108,0.5885140299797058,12641,1767461,5000,0.3257915675640106,-3.164414792084904,0.154698335007002,0.8666393794302121,0.13336062056978792,0.3759251832962036,0.33323153853416443,0.17643441259860992,1.0,0.0576087087392807,0.051173292100429535,,1.2423425912857056,1.6847327947616577,0,1767461,0,0.0,-10.921425512078146,,0.0,1.0,0.3759251832962036,0.0,0.0,0.0,-0.15024562925100327,0.5748901963233948,1.096218764781952,7.757010719993242
4,scprint1,baron_pancreas,0.7,0.30000000000000004,5,2026092215,14526,13762,13596,13596,5000,5000,0,1.0,44733,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,b29480c733f23a323de000f83f302bc81682a0a68d75fb3319ce99b6d4f025c2,0.3581872582435608,0.20139959454536438,0.24006040522231284,0.6670688390731812,0.5878320336341858,12623,1765484,5000,0.3257647156715393,-3.1608745879880553,0.15602411374494876,0.8667018659282381,0.13329813407176194,0.37586709856987,0.33319607377052307,0.17641662061214447,1.0,0.05755113437771797,0.05107996240258217,,1.2417500019073486,1.6832196712493896,0,1765484,0,0.0,-10.91439995674283,,0.0,1.0,0.37586709856987,0.0,0.0,0.0,-0.1503196321427822,0.5746811628341675,1.0953876376152039,7.753525368754775
5,scprint1,baron_pancreas,0.5,0.5,1,2026092221,14526,13762,13596,13596,5000,5000,0,1.0,44733,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,045051ce6e7ba5278bc9faa50cc20326cae2b8e05097d4307829f1bd162457c1,0.3638388514518738,0.21420124173164368,0.22925437491636205,0.6767370700836182,0.6156736612319946,12903,3180516,5000,0.33927422761917114,-2.68957629314066,0.21600013688371875,0.8305462671995495,0.1694537328004505,0.4084952771663666,0.3385061025619507,0.18279282748699188,1.0,0.09088192135095596,0.10048352181911469,,1.2819740772247314,1.8103253841400146,0,3180516,0,0.0,-9.848821446784108,,0.0,1.0,0.4084952771663666,0.0,0.0,0.0,-0.11371771991252899,0.6052370071411133,1.19465172290802,7.159245153643448
5,scprint1,baron_pancreas,0.5,0.5,2,2026092222,14526,13762,13596,13596,5000,5000,0,1.0,44733,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,045051ce6e7ba5278bc9faa50cc20326cae2b8e05097d4307829f1bd162457c1,0.36384186148643494,0.21423029899597168,0.23323087584068214,0.6771249771118164,0.6165666580200195,12891,3178623,5000,0.3389992117881775,-2.688188115641246,0.21510287939814926,0.8291158214914779,0.1708841785085221,0.40886834263801575,0.3385169208049774,0.18281686305999756,1.0,0.09088626503944397,0.1005084216594696,,1.282392978668213,1.8117060661315918,0,3178623,0,0.0,-9.837291791935874,,0.0,1.0,0.40886834263801575,0.0,0.0,0.0,-0.11372187733650208,0.6052680015563965,1.1951394081115723,7.149103676294628
5,scprint1,baron_pancreas,0.5,0.5,3,2026092223,14526,13762,13596,13596,5000,5000,0,1.0,44733,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,045051ce6e7ba5278bc9faa50cc20326cae2b8e05097d4307829f1bd162457c1,0.36371347308158875,0.2141665667295456,0.23172118486438797,0.676899254322052,0.6161260008811951,12867,3179796,5000,0.33954259753227234,-2.6897885117171234,0.2155338210652078,0.8309219575119132,0.16907804248808678,0.4086335599422455,0.3383817970752716,0.18276982009410858,1.0,0.09087110310792923,0.1004815399646759,,1.2821474075317383,1.8108845949172974,0,3179796,0,0.0,-9.844829084984159,,0.0,1.0,0.4086335599422455,0.0,0.0,0.0,-0.11368502676486969,0.6052481532096863,1.1947585940361023,7.155040573267035
5,scprint1,baron_pancreas,0.5,0.5,4,2026092224,14526,13762,13596,13596,5000,5000,0,1.0,44733,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,045051ce6e7ba5278bc9faa50cc20326cae2b8e05097d4307829f1bd162457c1,0.36379948258399963,0.21419455111026764,0.22947921980065977,0.677043080329895,0.6162772178649902,12897,3179093,5000,0.33937954902648926,-2.6937235738815493,0.21543369604875978,0.8308637418362372,0.16913625816376276,0.4084659516811371,0.3384581506252289,0.18277513980865479,1.0,0.09085243940353394,0.1004510447382927,,1.2821377515792847,1.8107229471206665,0,3179093,0,0.0,-9.852762103909395,,0.0,1.0,0.4084659516811371,0.0,0.0,0.0,-0.11374350637197495,0.6050946712493896,1.1944457292556763,7.159038530027846
5,scprint1,baron_pancreas,0.5,0.5,5,2026092225,14526,13762,13596,13596,5000,5000,0,1.0,44733,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,045051ce6e7ba5278bc9faa50cc20326cae2b8e05097d4307829f1bd162457c1,0.3637937903404236,0.21418680250644684,0.23451700257178457,0.6768172979354858,0.6160231828689575,12888,3179210,5000,0.3392658531665802,-2.687235239791659,0.2154763337354485,0.830026666289466,0.16997333371053402,0.40874090790748596,0.338463693857193,0.18277601897716522,1.0,0.09087026119232178,0.10047072917222977,,1.2820478677749634,1.8107155561447144,0,3179210,0,0.0,-9.838121670619005,,0.0,1.0,0.40874090790748596,0.0,0.0,0.0,-0.11371607333421707,0.6052305698394775,1.1946923732757568,7.150886430827346
6,scprint1,zheng68k,0.85,0.15000000000000002,1,2026092301,14526,15683,14312,14312,5000,4988,12,0.9976,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,b62bf63caa05c5e011f9c60797ed1d1ea3bf754b5a601d5cfec4a9524bc77456,d35d736def069d856c062f3140d079b365c34141757343edbb850ed28b7c0b87,0.323698490858078,0.22106949985027313,0.26231025989671447,1.205428123474121,1.724807620048523,9293,273477,3973,0.5183630585670471,-12.573371816043876,0.14967363299111985,1.4541445689093877,0.4541445689093877,0.35647284984588623,0.3034597337245941,0.19820840656757355,1.0,0.013565567322075367,0.019396064803004265,,2.154083728790283,4.767149925231934,0,273477,0,0.0,-36.5150815000333,,0.0,1.0,0.35647284984588623,0.0,0.0,0.0,-0.20167343504726887,0.9486556053161621,3.0423423051834106,23.941709683989423
6,scprint1,zheng68k,0.85,0.15000000000000002,2,2026092302,14526,15683,14312,14312,5000,4990,10,0.998,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,b5d9b1a24027c66b682cae0ae29f7b5ac5e607a92a1969b69f86e96a3c8a2075,d35d736def069d856c062f3140d079b365c34141757343edbb850ed28b7c0b87,0.32370615005493164,0.2210562527179718,0.26432853917114935,1.2057076692581177,1.7262665033340454,9363,272292,3923,0.5226500034332275,-12.610326551394948,0.146889805250822,1.4675445992044382,0.46754459920443825,0.35613909363746643,0.3034745454788208,0.19821110367774963,1.0,0.013531826436519623,0.01935112290084362,,2.156714916229248,4.778255462646484,0,272292,0,0.0,-36.67298795811767,,0.0,1.0,0.35613909363746643,0.0,0.0,0.0,-0.20170512981712818,0.9510072469711304,3.051988959312439,24.062661406722725
6,scprint1,zheng68k,0.85,0.15000000000000002,3,2026092303,14526,15683,14312,14312,5000,4989,11,0.9978,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,f08cdb5bec5d745eeea6f73cfd9fad0324c1c626a09d2fa4ee3022a8b909ce60,d35d736def069d856c062f3140d079b365c34141757343edbb850ed28b7c0b87,0.3237062394618988,0.22107556462287903,0.26666945114754853,1.2049578428268433,1.7242361307144165,9344,274407,3920,0.521888017654419,-12.565412944925958,0.15076642753726663,1.463846249656225,0.463846249656225,0.35651832818984985,0.30346718430519104,0.1982092410326004,1.0,0.013596227392554283,0.019478164613246918,,2.155522108078003,4.773380279541016,0,274407,0,0.0,-36.55452833963664,,0.0,1.0,0.35651832818984985,0.0,0.0,0.0,-0.2015974000096321,0.9505642652511597,3.049144148826599,23.98911539471068
6,scprint1,zheng68k,0.85,0.15000000000000002,4,2026092304,14526,15683,14312,14312,5000,4986,14,0.9972,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,9fdf6d6cf8f3ecb9dc14a7147b9fe0bd249686bb85dd1fd97a63b85f8a6c4265,d35d736def069d856c062f3140d079b365c34141757343edbb850ed28b7c0b87,0.32368770241737366,0.22103609144687653,0.26322588127180463,1.2050223350524902,1.7232916355133057,9314,273601,3945,0.5183061957359314,-12.52183955522839,0.15272432828596819,1.4518605326583824,0.45186053265838244,0.35699447989463806,0.3034483790397644,0.19818316400051117,1.0,0.013570976443588734,0.019415052607655525,,2.1543025970458984,4.768464088439941,0,273601,0,0.0,-36.41584128884112,,0.0,1.0,0.35699447989463806,0.0,0.0,0.0,-0.201621038839221,0.9492802619934082,3.0451724529266357,23.894001733612733
6,scprint1,zheng68k,0.85,0.15000000000000002,5,2026092305,14526,15683,14312,14312,5000,4984,16,0.9968,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,83ce105931bc88731039ea8109cb620cee2a71d484071393149fb2715052acc6,d35d736def069d856c062f3140d079b365c34141757343edbb850ed28b7c0b87,0.3236769139766693,0.22101496160030365,0.2692190479157381,1.2055989503860474,1.7251362800598145,9293,273305,3966,0.520050048828125,-12.651797076683742,0.1482473153706865,1.462946180130842,0.4629461801308421,0.3554813265800476,0.3034316301345825,0.1981508582830429,1.0,0.013570266775786877,0.019406810402870178,,2.1546878814697266,4.76904821395874,0,273305,0,0.0,-36.73967263828477,,0.0,1.0,0.3554813265800476,0.0,0.0,0.0,-0.20160815119743347,0.9490889310836792,3.043911933898926,24.08787556160103
7,scprint1,zheng68k,0.7,0.30000000000000004,1,2026092311,14526,15683,14312,14312,5000,4933,67,0.9866,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,5000dbbebde6842c41b444b4290facd7eb36ce9d9d17531ece8686336c6f9ce8,87bfcc0d3f100d19e8aedb2053b29f625e69d56d061358265f1676c847c47094,0.33026155829429626,0.2312518209218979,0.23672066224913824,1.1921569108963013,1.6984614133834839,10228,563051,4920,0.5313951373100281,-11.225763087115801,0.2028800348021668,1.4256985943597524,0.42569859435975244,0.3727261424064636,0.3091728985309601,0.2048461139202118,1.0,0.025977464392781258,0.04168238118290901,,2.17262601852417,4.859228134155273,0,563051,0,0.0,-33.97740454172853,,0.0,1.0,0.3727261424064636,0.0,0.0,0.0,-0.18956943973898888,0.9804691076278687,3.1607667207717896,22.75164145461273
7,scprint1,zheng68k,0.7,0.30000000000000004,2,2026092312,14526,15683,14312,14312,5000,4934,66,0.9868,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,317fe462506167f22cc060c44ce522693ec2036c888e81f56e1b7ac11110b72d,87bfcc0d3f100d19e8aedb2053b29f625e69d56d061358265f1676c847c47094,0.33029448986053467,0.23134474456310272,0.236499561447524,1.1934679746627808,1.7014116048812866,10301,563910,4919,0.5307226181030273,-11.239967135215721,0.20102182332047738,1.4234854326139794,0.4234854326139794,0.3728331923484802,0.3091924488544464,0.20490668714046478,1.0,0.025999857112765312,0.04173578694462776,,2.172715902328491,4.859699249267578,0,563910,0,0.0,-33.9607108164858,,0.0,1.0,0.3728331923484802,0.0,0.0,0.0,-0.18960895761847496,0.9792479276657104,3.1582876443862915,22.72074368127008
7,scprint1,zheng68k,0.7,0.30000000000000004,3,2026092313,14526,15683,14312,14312,5000,4928,72,0.9856,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,68916159e3e8b76179397dd317124228633595df22cf0c6e9c750ef110cedb73,87bfcc0d3f100d19e8aedb2053b29f625e69d56d061358265f1676c847c47094,0.33019497990608215,0.2312283217906952,0.2397267439057076,1.1929984092712402,1.7001774311065674,10283,563438,4915,0.5310519337654114,-11.245410499375208,0.20417836418011528,1.4252024012372182,0.4252024012372182,0.37261509895324707,0.30909618735313416,0.20481403172016144,1.0,0.026008540764451027,0.04174129292368889,,2.1724395751953125,4.858335971832275,0,563438,0,0.0,-33.99182922352191,,0.0,1.0,0.37261509895324707,0.0,0.0,0.0,-0.1894870288670063,0.9794411659240723,3.158158540725708,22.746418724146704
7,scprint1,zheng68k,0.7,0.30000000000000004,4,2026092314,14526,15683,14312,14312,5000,4930,70,0.986,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,785585a65049463e97586e712756c20e9f094f8f672873cc34a67659c47de3dc,87bfcc0d3f100d19e8aedb2053b29f625e69d56d061358265f1676c847c47094,0.3301841914653778,0.23119708895683289,0.23596458835709774,1.1923794746398926,1.6981312036514282,10298,563169,4923,0.5310822129249573,-11.249437096057541,0.20365153433385216,1.4263765849685288,0.4263765849685288,0.37232959270477295,0.30908969044685364,0.20479221642017365,1.0,0.025989778339862823,0.04170471057295799,,2.1724958419799805,4.858367919921875,0,563169,0,0.0,-34.045744461099304,,0.0,1.0,0.37232959270477295,0.0,0.0,0.0,-0.1894923783838749,0.9801163673400879,3.1602367162704468,22.796307365041763
7,scprint1,zheng68k,0.7,0.30000000000000004,5,2026092315,14526,15683,14312,14312,5000,4942,58,0.9884,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,c7c1c69923b74f38ce2f700e0cec2bf9f542769fe2848f77e5501525727b3a5f,87bfcc0d3f100d19e8aedb2053b29f625e69d56d061358265f1676c847c47094,0.33035919070243835,0.23137705028057098,0.23679839174194534,1.1928424835205078,1.69965398311615,10240,563854,4937,0.5302952527999878,-11.148084180396937,0.20314098262706473,1.4177229753309313,0.4177229753309313,0.3740471601486206,0.30926749110221863,0.20494990050792694,1.0,0.025958187878131866,0.04167630895972252,,2.172898530960083,4.861401081085205,0,563854,0,0.0,-33.74631316394236,,0.0,1.0,0.3740471601486206,0.0,0.0,0.0,-0.18970074132084846,0.9800560474395752,3.161747097969055,22.598228983545425
8,scprint1,zheng68k,0.5,0.5,1,2026092321,14526,15683,14312,14312,5000,4739,261,0.9478,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,37b850509be8a75e3c31ac93e526b9ab9821dc5d47b84950c889628b59484975,6bf923f00510b25874c554e31788e26a7491ef9006d2e7aa6c8c29a95969409a,0.3405608832836151,0.2470659464597702,0.19218937530310182,1.1679269075393677,1.6430875062942505,10808,969838,4739,0.5487792491912842,-9.368477458880355,0.28875008794678025,1.3785573192437914,0.37855731924379143,0.39808228611946106,0.3179625868797302,0.215079203248024,1.0,0.04245365411043167,0.07773339003324509,,2.1939241886138916,4.97177267074585,0,969838,0,0.0,-30.373686836417342,,0.0,1.0,0.39808228611946106,0.0,0.0,0.0,-0.16933255642652512,1.025997281074524,3.328685164451599,21.005209377536985
8,scprint1,zheng68k,0.5,0.5,2,2026092322,14526,15683,14312,14312,5000,4731,269,0.9462,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,c883965ac70ec1a1847d6afd50dd8b2871493af2c1da3d5f181f534d3ae6bc2e,6bf923f00510b25874c554e31788e26a7491ef9006d2e7aa6c8c29a95969409a,0.3406061828136444,0.24703124165534973,0.19548676816544713,1.1672565937042236,1.6408439874649048,10751,967939,4731,0.5497061014175415,-9.321538488631813,0.29041353954809757,1.3786979524046576,0.37869795240465765,0.39871394634246826,0.3180120587348938,0.2150741070508957,1.0,0.04246794432401657,0.07773803919553757,,2.1939098834991455,4.97221565246582,0,967939,0,0.0,-30.277144946604,,0.0,1.0,0.39871394634246826,0.0,0.0,0.0,-0.16929320245981216,1.0266532897949219,3.3313716650009155,20.955606457972188
8,scprint1,zheng68k,0.5,0.5,3,2026092323,14526,15683,14312,14312,5000,4732,268,0.9464,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,95ac9b42d4f824d1d1da1eee50c8cea2daa329056f84189f519b7291a300afa5,6bf923f00510b25874c554e31788e26a7491ef9006d2e7aa6c8c29a95969409a,0.3406314551830292,0.24712732434272766,0.1986430938170231,1.1673498153686523,1.641526460647583,10794,968962,4732,0.5496459603309631,-9.325683319849567,0.2891293726763451,1.3785372228545698,0.3785372228545698,0.3987168073654175,0.3180290162563324,0.2151452600955963,1.0,0.042496077716350555,0.07781058549880981,,2.194030523300171,4.972745418548584,0,968962,0,0.0,-30.280028469299882,,0.0,1.0,0.3987168073654175,0.0,0.0,0.0,-0.16931673884391785,1.0266807079315186,3.331218957901001,20.954345149450315
8,scprint1,zheng68k,0.5,0.5,4,2026092324,14526,15683,14312,14312,5000,4726,274,0.9452,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,a5ad9e2f584fbb30f0398b1aa00ad0bf0c171f3a5b4e75a1d62acbcc8ecf4616,6bf923f00510b25874c554e31788e26a7491ef9006d2e7aa6c8c29a95969409a,0.3405523896217346,0.24699705839157104,0.19628152067116567,1.167231559753418,1.6412997245788574,10803,968158,4726,0.5498334169387817,-9.347634237974601,0.28744670765926156,1.3805677289681406,0.3805677289681406,0.39826616644859314,0.3179548382759094,0.21503251791000366,1.0,0.04251496493816376,0.07782731205224991,,2.193847417831421,4.971583843231201,0,968158,0,0.0,-30.343532459545514,,0.0,1.0,0.39826616644859314,0.0,0.0,0.0,-0.16916974633932114,1.026615858078003,3.3302841186523438,20.99589822157091
8,scprint1,zheng68k,0.5,0.5,5,2026092325,14526,15683,14312,14312,5000,4728,272,0.9456,44733,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,b9762788418294e1e6de501f3dc39ae039bf3f6e7d00a2d377a61a004d4d01c4,6bf923f00510b25874c554e31788e26a7491ef9006d2e7aa6c8c29a95969409a,0.3406221866607666,0.24702699482440948,0.1959885333993375,1.167675256729126,1.6419881582260132,10823,968508,4728,0.5485936999320984,-9.39124391447274,0.28705380505364253,1.3800651056504867,0.3800651056504867,0.39751291275024414,0.3180171549320221,0.21504206955432892,1.0,0.042494092136621475,0.07777631282806396,,2.193439245223999,4.96919059753418,0,968508,0,0.0,-30.44728620471251,,0.0,1.0,0.39751291275024414,0.0,0.0,0.0,-0.16925068199634552,1.025763988494873,3.3272024393081665,21.056042290239766
9,scprint2,internal_test,0.85,0.15000000000000002,1,2026092101,14521,16384,14521,14521,5000,5000,0,1.0,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,ea8a10049e4d3cec7ab6c605d259f10acdfd18906478d72ed2dec3e942a2812d,0.4668208062648773,0.25152167677879333,0.8465846410528157,0.6557040214538574,0.6171175241470337,13799,883523,4714,0.08077992498874664,-1.7024396602177347,0.12861356292619547,0.16904312353694514,0.8309568764630548,0.4778657853603363,0.4475787281990051,0.2029181867837906,1.0,0.027256587520241737,0.01986049860715866,,1.0954490900039673,1.4283647537231445,0,883523,0,0.0,-5.254999102567807,,0.0,1.0,0.4778657853603363,0.0,0.0,0.0,-0.23166117817163467,0.43974506855010986,0.8112472295761108,3.5525594423500726
9,scprint2,internal_test,0.85,0.15000000000000002,2,2026092102,14521,16384,14521,14521,5000,5000,0,1.0,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,ea8a10049e4d3cec7ab6c605d259f10acdfd18906478d72ed2dec3e942a2812d,0.4668307602405548,0.25153180956840515,0.8483560353555861,0.6544889211654663,0.6153815388679504,13817,882679,4717,0.08107925951480865,-1.6945347227040894,0.1327674921833088,0.16965998886464811,0.8303400111353518,0.4778926372528076,0.44758737087249756,0.2029239982366562,1.0,0.027222417294979095,0.019807426258921623,,1.0940749645233154,1.4253809452056885,0,882679,0,0.0,-5.241231183182528,,0.0,1.0,0.4778926372528076,0.0,0.0,0.0,-0.23172438330948353,0.4395860433578491,0.809999406337738,3.5466964604784383
9,scprint2,internal_test,0.85,0.15000000000000002,3,2026092103,14521,16384,14521,14521,5000,5000,0,1.0,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,ea8a10049e4d3cec7ab6c605d259f10acdfd18906478d72ed2dec3e942a2812d,0.46680834889411926,0.25150737166404724,0.8483166820056551,0.6549052596092224,0.6156415939331055,13801,882537,4706,0.0804092139005661,-1.6996289565554448,0.12787480325539363,0.16838130779577007,0.8316186922042299,0.4775424003601074,0.4475703835487366,0.20290958881378174,1.0,0.027222681790590286,0.019810056313872337,,1.0944973230361938,1.4259716272354126,0,882537,0,0.0,-5.252979548567501,,0.0,1.0,0.4775424003601074,0.0,0.0,0.0,-0.2316973153501749,0.43959206342697144,0.8103300333023071,3.553350592012056
9,scprint2,internal_test,0.85,0.15000000000000002,4,2026092104,14521,16384,14521,14521,5000,5000,0,1.0,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,ea8a10049e4d3cec7ab6c605d259f10acdfd18906478d72ed2dec3e942a2812d,0.46682530641555786,0.2515197992324829,0.8491542282378313,0.655529260635376,0.6173144578933716,13773,882980,4717,0.0810718759894371,-1.696844077082356,0.12874191884843955,0.16945130475201295,0.830548695247987,0.478437602519989,0.44758251309394836,0.20291873812675476,1.0,0.027235759422183037,0.01984674297273159,,1.0952099561691284,1.4283865690231323,0,882980,0,0.0,-5.240151691246149,,0.0,1.0,0.478437602519989,0.0,0.0,0.0,-0.23167305625975132,0.43968069553375244,0.8110721111297607,3.543307614163793
9,scprint2,internal_test,0.85,0.15000000000000002,5,2026092105,14521,16384,14521,14521,5000,5000,0,1.0,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,ea8a10049e4d3cec7ab6c605d259f10acdfd18906478d72ed2dec3e942a2812d,0.46680718660354614,0.2515058219432831,0.8479354635282512,0.655180811882019,0.6162974834442139,13801,882491,4700,0.08084506541490555,-1.6985059363810233,0.13137549531122164,0.16916869866439738,0.8308313013356026,0.477896124124527,0.44756901264190674,0.20290961861610413,1.0,0.027232622727751732,0.01982330158352852,,1.0948307514190674,1.4270387887954712,0,882491,0,0.0,-5.2483991034487785,,0.0,1.0,0.477896124124527,0.0,0.0,0.0,-0.23168252035975456,0.43964993953704834,0.8107413053512573,3.549893167067755
